,date,day,hour,latitude,longitude,minute,month,target,year
8431,30.0,1.0,9.0,39.104223,-84.537657,33.0,1.0,1.0,2018.0
8432,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8433,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8434,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8435,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8436,30.0,1.0,9.0,39.104061,-84.538081,35.0,1.0,1.0,2018.0
8437,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8438,30.0,1.0,9.0,39.10419,-84.537672,27.0,1.0,1.0,2018.0
8439,30.0,1.0,9.0,39.104014,-84.53674699999998,38.0,1.0,1.0,2018.0
8440,30.0,1.0,9.0,39.104036,-84.537036,37.0,1.0,1.0,2018.0
8441,30.0,1.0,9.0,39.10419,-84.537672,27.0,1.0,1.0,2018.0
8442,30.0,1.0,9.0,39.103746,-84.534118,38.0,1.0,1.0,2018.0
8443,30.0,1.0,9.0,39.104078,-84.537943,36.0,1.0,1.0,2018.0
8444,30.0,1.0,9.0,39.103347,-84.533231,39.0,1.0,1.0,2018.0
8445,30.0,1.0,9.0,39.104076,-84.53797800000002,36.0,1.0,1.0,2018.0
8446,30.0,1.0,9.0,39.104064,-84.537972,35.0,1.0,1.0,2018.0
8447,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8448,30.0,1.0,9.0,39.103347,-84.533231,39.0,1.0,1.0,2018.0
8449,30.0,1.0,9.0,39.104067,-84.537706,37.0,1.0,1.0,2018.0
8450,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8451,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8452,30.0,1.0,9.0,39.10419,-84.537672,27.0,1.0,1.0,2018.0
8453,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8454,30.0,1.0,9.0,39.104223,-84.537657,31.0,1.0,1.0,2018.0
8455,30.0,1.0,9.0,39.104078,-84.537943,37.0,1.0,1.0,2018.0
8456,30.0,1.0,9.0,39.103347,-84.533231,39.0,1.0,1.0,2018.0
8457,30.0,1.0,9.0,39.104013,-84.536754,37.0,1.0,1.0,2018.0
8458,30.0,1.0,9.0,39.104114,-84.537945,34.0,1.0,1.0,2018.0
8459,30.0,1.0,9.0,39.104223,-84.537657,33.0,1.0,1.0,2018.0
8460,30.0,1.0,9.0,39.104223,-84.537657,34.0,1.0,1.0,2018.0
8461,30.0,1.0,9.0,39.104078,-84.537943,36.0,1.0,1.0,2018.0
8462,30.0,1.0,9.0,39.104022,-84.536863,37.0,1.0,1.0,2018.0
8463,30.0,1.0,9.0,39.104216,-84.53756700000002,30.0,1.0,1.0,2018.0
8464,30.0,1.0,9.0,39.103278,-84.533208,41.0,1.0,1.0,2018.0
8465,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8466,30.0,1.0,9.0,39.104079,-84.538145,35.0,1.0,1.0,2018.0
8467,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8468,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8469,30.0,1.0,9.0,39.103546,-84.533316,39.0,1.0,1.0,2018.0
8470,30.0,1.0,9.0,39.103347,-84.533231,40.0,1.0,1.0,2018.0
8471,30.0,1.0,9.0,39.103347,-84.533231,40.0,1.0,1.0,2018.0
8472,30.0,1.0,9.0,39.104223,-84.537657,33.0,1.0,1.0,2018.0
8473,30.0,1.0,9.0,39.104223,-84.537657,31.0,1.0,1.0,2018.0
8474,30.0,1.0,9.0,39.104223,-84.537657,31.0,1.0,1.0,2018.0
8475,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8476,30.0,1.0,9.0,39.10419,-84.537672,25.0,1.0,1.0,2018.0
8477,30.0,1.0,9.0,39.104223,-84.537657,33.0,1.0,1.0,2018.0
8478,30.0,1.0,9.0,39.10419,-84.537672,27.0,1.0,1.0,2018.0
8479,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8480,30.0,1.0,9.0,39.104223,-84.537657,34.0,1.0,1.0,2018.0
8481,30.0,1.0,9.0,39.104079,-84.538145,35.0,1.0,1.0,2018.0
8482,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8483,30.0,1.0,9.0,39.104079,-84.538145,35.0,1.0,1.0,2018.0
8484,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8485,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8486,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8487,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8488,30.0,1.0,9.0,39.103781,-84.534388,38.0,1.0,1.0,2018.0
8489,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8490,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8491,30.0,1.0,9.0,39.104064,-84.537972,36.0,1.0,1.0,2018.0
8492,30.0,1.0,9.0,39.104223,-84.537657,31.0,1.0,1.0,2018.0
8493,30.0,1.0,9.0,39.103347,-84.533231,40.0,1.0,1.0,2018.0
8494,30.0,1.0,9.0,39.103347,-84.533231,40.0,1.0,1.0,2018.0
8495,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8496,30.0,1.0,9.0,39.104079,-84.538145,35.0,1.0,1.0,2018.0
8497,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8498,30.0,1.0,9.0,39.10419,-84.537672,27.0,1.0,1.0,2018.0
8499,30.0,1.0,9.0,39.104079,-84.538145,35.0,1.0,1.0,2018.0
8500,30.0,1.0,9.0,39.104223,-84.537657,31.0,1.0,1.0,2018.0
8501,30.0,1.0,9.0,39.10419,-84.537672,27.0,1.0,1.0,2018.0
8502,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8503,30.0,1.0,9.0,39.104078,-84.537943,37.0,1.0,1.0,2018.0
8504,30.0,1.0,9.0,39.104081,-84.537853,34.0,1.0,1.0,2018.0
8505,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8506,30.0,1.0,9.0,39.104223,-84.537657,34.0,1.0,1.0,2018.0
8507,30.0,1.0,9.0,39.104078,-84.537943,36.0,1.0,1.0,2018.0
8508,30.0,1.0,9.0,39.10419,-84.537672,27.0,1.0,1.0,2018.0
8509,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8510,30.0,1.0,9.0,39.10408,-84.53792800000002,34.0,1.0,1.0,2018.0
8511,30.0,1.0,9.0,39.103347,-84.533231,40.0,1.0,1.0,2018.0
8512,30.0,1.0,9.0,39.104078,-84.537943,37.0,1.0,1.0,2018.0
8513,30.0,1.0,9.0,39.104079,-84.538145,35.0,1.0,1.0,2018.0
8514,30.0,1.0,9.0,39.104014,-84.53674699999998,38.0,1.0,1.0,2018.0
8515,30.0,1.0,9.0,39.104223,-84.537657,31.0,1.0,1.0,2018.0
8516,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8517,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8518,30.0,1.0,9.0,39.10419,-84.537672,25.0,1.0,1.0,2018.0
8519,30.0,1.0,9.0,39.104068,-84.53811999999998,35.0,1.0,1.0,2018.0
8520,30.0,1.0,9.0,39.10419,-84.537672,27.0,1.0,1.0,2018.0
8521,30.0,1.0,9.0,39.104223,-84.537657,31.0,1.0,1.0,2018.0
8522,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8523,30.0,1.0,9.0,39.103927,-84.53543499999998,38.0,1.0,1.0,2018.0
8524,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8525,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8526,30.0,1.0,9.0,39.103347,-84.533231,40.0,1.0,1.0,2018.0
8527,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8528,30.0,1.0,9.0,39.10419,-84.537672,25.0,1.0,1.0,2018.0
8529,30.0,1.0,9.0,39.104084,-84.537888,34.0,1.0,1.0,2018.0
8530,30.0,1.0,9.0,39.104078,-84.537943,37.0,1.0,1.0,2018.0
8531,30.0,1.0,9.0,39.104019,-84.536824,37.0,1.0,1.0,2018.0
8532,30.0,1.0,9.0,39.103363,-84.53323,39.0,1.0,1.0,2018.0
8533,30.0,1.0,9.0,39.104064,-84.537972,35.0,1.0,1.0,2018.0
8534,30.0,1.0,9.0,39.104223,-84.537657,33.0,1.0,1.0,2018.0
8535,30.0,1.0,9.0,39.104223,-84.537657,34.0,1.0,1.0,2018.0
8536,30.0,1.0,9.0,39.10419,-84.537672,25.0,1.0,1.0,2018.0
8537,30.0,1.0,9.0,39.104223,-84.537657,33.0,1.0,1.0,2018.0
8538,30.0,1.0,9.0,39.104064,-84.537972,35.0,1.0,1.0,2018.0
8539,30.0,1.0,9.0,39.104014,-84.53674699999998,38.0,1.0,1.0,2018.0
8540,30.0,1.0,9.0,39.104078,-84.537943,36.0,1.0,1.0,2018.0
8541,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8542,30.0,1.0,9.0,39.103278,-84.533208,40.0,1.0,1.0,2018.0
8543,30.0,1.0,9.0,39.104195,-84.537503,30.0,1.0,1.0,2018.0
8544,30.0,1.0,9.0,39.104078,-84.537943,36.0,1.0,1.0,2018.0
8545,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8546,30.0,1.0,9.0,39.104078,-84.537943,36.0,1.0,1.0,2018.0
8547,30.0,1.0,9.0,39.103347,-84.533231,39.0,1.0,1.0,2018.0
8548,30.0,1.0,9.0,39.104073,-84.53785,37.0,1.0,1.0,2018.0
8549,30.0,1.0,9.0,39.104223,-84.537657,33.0,1.0,1.0,2018.0
8550,30.0,1.0,9.0,39.104081,-84.538124,35.0,1.0,1.0,2018.0
8551,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8552,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8553,30.0,1.0,9.0,39.1042,-84.537461,30.0,1.0,1.0,2018.0
8554,30.0,1.0,9.0,39.103347,-84.533231,39.0,1.0,1.0,2018.0
8555,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8556,30.0,1.0,9.0,39.104223,-84.537657,33.0,1.0,1.0,2018.0
8557,30.0,1.0,9.0,39.104014,-84.53674699999998,38.0,1.0,1.0,2018.0
8558,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8559,30.0,1.0,9.0,39.104078,-84.537943,36.0,1.0,1.0,2018.0
8560,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8561,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8562,30.0,1.0,9.0,39.104223,-84.537657,33.0,1.0,1.0,2018.0
8563,30.0,1.0,9.0,39.104078,-84.537943,37.0,1.0,1.0,2018.0
8564,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8565,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8566,30.0,1.0,9.0,39.104223,-84.537657,31.0,1.0,1.0,2018.0
8567,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8568,30.0,1.0,9.0,39.103347,-84.533231,40.0,1.0,1.0,2018.0
8569,30.0,1.0,9.0,39.10419,-84.537672,27.0,1.0,1.0,2018.0
8570,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8571,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8572,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8573,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8574,30.0,1.0,9.0,39.103652,-84.533498,39.0,1.0,1.0,2018.0
8575,30.0,1.0,9.0,39.104223,-84.537657,33.0,1.0,1.0,2018.0
8576,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8577,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8578,30.0,1.0,9.0,39.104223,-84.537657,31.0,1.0,1.0,2018.0
8579,30.0,1.0,9.0,39.103971,-84.536014,38.0,1.0,1.0,2018.0
8580,30.0,1.0,9.0,39.1039,-84.53510899999998,38.0,1.0,1.0,2018.0
8581,30.0,1.0,9.0,39.103993,-84.536291,38.0,1.0,1.0,2018.0
8582,30.0,1.0,9.0,39.10419,-84.537672,26.0,1.0,1.0,2018.0
8583,30.0,1.0,9.0,39.104078,-84.537943,37.0,1.0,1.0,2018.0
8584,30.0,1.0,9.0,39.104223,-84.537657,34.0,1.0,1.0,2018.0
8585,30.0,1.0,9.0,39.104223,-84.537657,34.0,1.0,1.0,2018.0
8586,30.0,1.0,9.0,39.103347,-84.533231,40.0,1.0,1.0,2018.0
8587,30.0,1.0,9.0,39.104223,-84.537657,34.0,1.0,1.0,2018.0
8588,30.0,1.0,9.0,39.104223,-84.537657,34.0,1.0,1.0,2018.0
8589,30.0,1.0,9.0,39.10419,-84.537672,27.0,1.0,1.0,2018.0
8590,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8591,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8592,30.0,1.0,9.0,39.10419,-84.537672,30.0,1.0,1.0,2018.0
8593,30.0,1.0,9.0,39.104223,-84.537657,34.0,1.0,1.0,2018.0
8594,30.0,1.0,9.0,39.104222,-84.537643,31.0,1.0,1.0,2018.0
8595,30.0,1.0,9.0,39.10419,-84.537672,28.0,1.0,1.0,2018.0
8596,30.0,1.0,9.0,39.103347,-84.533231,40.0,1.0,1.0,2018.0
8597,30.0,1.0,9.0,39.104078,-84.537943,37.0,1.0,1.0,2018.0
8598,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8599,30.0,1.0,9.0,39.104223,-84.537657,31.0,1.0,1.0,2018.0
8600,30.0,1.0,9.0,39.10419,-84.537672,25.0,1.0,1.0,2018.0
8601,30.0,1.0,9.0,39.103274,-84.533212,40.0,1.0,1.0,2018.0
8602,30.0,1.0,9.0,39.104223,-84.537657,32.0,1.0,1.0,2018.0
8603,30.0,1.0,9.0,39.10419,-84.537672,29.0,1.0,1.0,2018.0
8604,30.0,1.0,9.0,39.104079,-84.538145,35.0,1.0,1.0,2018.0
8605,30.0,1.0,9.0,39.103347,-84.533231,39.0,1.0,1.0,2018.0
8606,30.0,1.0,9.0,39.099135,-84.53372,49.0,1.0,1.0,2018.0
8607,30.0,1.0,9.0,39.099135,-84.53372,48.0,1.0,1.0,2018.0
8608,30.0,1.0,9.0,39.099135,-84.53372,48.0,1.0,1.0,2018.0
8609,30.0,1.0,9.0,39.103271,-84.533201,42.0,1.0,1.0,2018.0
8610,30.0,1.0,9.0,39.100022,-84.533361,45.0,1.0,1.0,2018.0
8611,30.0,1.0,9.0,39.099135,-84.53372,49.0,1.0,1.0,2018.0
8612,30.0,1.0,9.0,39.099135,-84.53372,46.0,1.0,1.0,2018.0
8613,30.0,1.0,9.0,39.103278,-84.533208,42.0,1.0,1.0,2018.0
8614,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8615,30.0,1.0,9.0,39.099135,-84.53372,47.0,1.0,1.0,2018.0
8616,30.0,1.0,9.0,39.10228,-84.533292,44.0,1.0,1.0,2018.0
8617,30.0,1.0,9.0,39.09920200000001,-84.534651,50.0,1.0,1.0,2018.0
8618,30.0,1.0,9.0,39.098873,-84.53358100000001,45.0,1.0,1.0,2018.0
8619,30.0,1.0,9.0,39.103278,-84.533208,41.0,1.0,1.0,2018.0
8620,30.0,1.0,9.0,39.101572,-84.533339,44.0,1.0,1.0,2018.0
8621,30.0,1.0,9.0,39.098844,-84.535213,55.0,1.0,1.0,2018.0
8622,30.0,1.0,9.0,39.100886,-84.53335799999998,44.0,1.0,1.0,2018.0
8623,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8624,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8625,30.0,1.0,9.0,39.099135,-84.53372,48.0,1.0,1.0,2018.0
8626,30.0,1.0,9.0,39.099135,-84.53372,47.0,1.0,1.0,2018.0
8627,30.0,1.0,9.0,39.102282,-84.53329000000002,42.0,1.0,1.0,2018.0
8628,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8629,30.0,1.0,9.0,39.10228,-84.533292,43.0,1.0,1.0,2018.0
8630,30.0,1.0,9.0,39.10228,-84.533292,44.0,1.0,1.0,2018.0
8631,30.0,1.0,9.0,39.098844,-84.535213,52.0,1.0,1.0,2018.0
8632,30.0,1.0,9.0,39.10228,-84.533292,43.0,1.0,1.0,2018.0
8633,30.0,1.0,9.0,39.10228,-84.533292,43.0,1.0,1.0,2018.0
8634,30.0,1.0,9.0,39.098965,-84.533434,45.0,1.0,1.0,2018.0
8635,30.0,1.0,9.0,39.099155,-84.533961,50.0,1.0,1.0,2018.0
8636,30.0,1.0,9.0,39.099133,-84.533804,45.0,1.0,1.0,2018.0
8637,30.0,1.0,9.0,39.099135,-84.53372,49.0,1.0,1.0,2018.0
8638,30.0,1.0,9.0,39.098844,-84.535213,51.0,1.0,1.0,2018.0
8639,30.0,1.0,9.0,39.098844,-84.535213,52.0,1.0,1.0,2018.0
8640,30.0,1.0,9.0,39.098844,-84.535213,55.0,1.0,1.0,2018.0
8641,30.0,1.0,9.0,39.099135,-84.53372,46.0,1.0,1.0,2018.0
8642,30.0,1.0,9.0,39.103278,-84.533208,41.0,1.0,1.0,2018.0
8643,30.0,1.0,9.0,39.098844,-84.535213,52.0,1.0,1.0,2018.0
8644,30.0,1.0,9.0,39.10228,-84.533292,43.0,1.0,1.0,2018.0
8645,30.0,1.0,9.0,39.098844,-84.535213,53.0,1.0,1.0,2018.0
8646,30.0,1.0,9.0,39.099182,-84.534347,50.0,1.0,1.0,2018.0
8647,30.0,1.0,9.0,39.098844,-84.535213,53.0,1.0,1.0,2018.0
8648,30.0,1.0,9.0,39.103278,-84.533208,41.0,1.0,1.0,2018.0
8649,30.0,1.0,9.0,39.098844,-84.535213,51.0,1.0,1.0,2018.0
8650,30.0,1.0,9.0,39.099135,-84.53372,46.0,1.0,1.0,2018.0
8651,30.0,1.0,9.0,39.098933,-84.533625,45.0,1.0,1.0,2018.0
8652,30.0,1.0,9.0,39.098844,-84.535213,55.0,1.0,1.0,2018.0
8653,30.0,1.0,9.0,39.098844,-84.535213,55.0,1.0,1.0,2018.0
8654,30.0,1.0,9.0,39.099012,-84.53497800000002,50.0,1.0,1.0,2018.0
8655,30.0,1.0,9.0,39.098844,-84.535213,53.0,1.0,1.0,2018.0
8656,30.0,1.0,9.0,39.101325,-84.533355,44.0,1.0,1.0,2018.0
8657,30.0,1.0,9.0,39.10228,-84.533292,43.0,1.0,1.0,2018.0
8658,30.0,1.0,9.0,39.098844,-84.535213,51.0,1.0,1.0,2018.0
8659,30.0,1.0,9.0,39.09937100000001,-84.533402,45.0,1.0,1.0,2018.0
8660,30.0,1.0,9.0,39.099135,-84.53372,49.0,1.0,1.0,2018.0
8661,30.0,1.0,9.0,39.10228,-84.533292,43.0,1.0,1.0,2018.0
8662,30.0,1.0,9.0,39.099135,-84.53372,46.0,1.0,1.0,2018.0
8663,30.0,1.0,9.0,39.099135,-84.53372,46.0,1.0,1.0,2018.0
8664,30.0,1.0,9.0,39.099209,-84.534757,50.0,1.0,1.0,2018.0
8665,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8666,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8667,30.0,1.0,9.0,39.10308300000001,-84.533226,42.0,1.0,1.0,2018.0
8668,30.0,1.0,9.0,39.098844,-84.535213,52.0,1.0,1.0,2018.0
8669,30.0,1.0,9.0,39.10228,-84.533292,42.0,1.0,1.0,2018.0
8670,30.0,1.0,9.0,39.098844,-84.535213,51.0,1.0,1.0,2018.0
8671,30.0,1.0,9.0,39.103278,-84.533208,41.0,1.0,1.0,2018.0
8672,30.0,1.0,9.0,39.098844,-84.535213,55.0,1.0,1.0,2018.0
8673,30.0,1.0,9.0,39.099135,-84.53372,47.0,1.0,1.0,2018.0
8674,30.0,1.0,9.0,39.103278,-84.533208,41.0,1.0,1.0,2018.0
8675,30.0,1.0,9.0,39.099135,-84.53372,49.0,1.0,1.0,2018.0
8676,30.0,1.0,9.0,39.099151,-84.533923,50.0,1.0,1.0,2018.0
8677,30.0,1.0,9.0,39.098844,-84.535213,53.0,1.0,1.0,2018.0
8678,30.0,1.0,9.0,39.099135,-84.53372,48.0,1.0,1.0,2018.0
8679,30.0,1.0,9.0,39.098844,-84.535213,53.0,1.0,1.0,2018.0
8680,30.0,1.0,9.0,39.10228,-84.533292,44.0,1.0,1.0,2018.0
8681,30.0,1.0,9.0,39.09886,-84.533472,45.0,1.0,1.0,2018.0
8682,30.0,1.0,9.0,39.099135,-84.53372,46.0,1.0,1.0,2018.0
8683,30.0,1.0,9.0,39.103278,-84.533208,41.0,1.0,1.0,2018.0
8684,30.0,1.0,9.0,39.102901,-84.533241,42.0,1.0,1.0,2018.0
8685,30.0,1.0,9.0,39.099134,-84.533742,45.0,1.0,1.0,2018.0
8686,30.0,1.0,9.0,39.098844,-84.535213,51.0,1.0,1.0,2018.0
8687,30.0,1.0,9.0,39.09896,-84.533641,45.0,1.0,1.0,2018.0
8688,30.0,1.0,9.0,39.099089,-84.534925,50.0,1.0,1.0,2018.0
8689,30.0,1.0,9.0,39.099135,-84.53372,48.0,1.0,1.0,2018.0
8690,30.0,1.0,9.0,39.099164,-84.534074,50.0,1.0,1.0,2018.0
8691,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8692,30.0,1.0,9.0,39.102281,-84.533291,42.0,1.0,1.0,2018.0
8693,30.0,1.0,9.0,39.099135,-84.53372,49.0,1.0,1.0,2018.0
8694,30.0,1.0,9.0,39.099135,-84.53372,46.0,1.0,1.0,2018.0
8695,30.0,1.0,9.0,39.099135,-84.53372,46.0,1.0,1.0,2018.0
8696,30.0,1.0,9.0,39.098844,-84.535213,55.0,1.0,1.0,2018.0
8697,30.0,1.0,9.0,39.098844,-84.535213,55.0,1.0,1.0,2018.0
8698,30.0,1.0,9.0,39.099135,-84.53372,47.0,1.0,1.0,2018.0
8699,30.0,1.0,9.0,39.099135,-84.53372,46.0,1.0,1.0,2018.0
8700,30.0,1.0,9.0,39.09917100000001,-84.534183,50.0,1.0,1.0,2018.0
8701,30.0,1.0,9.0,39.099135,-84.53372,48.0,1.0,1.0,2018.0
8702,30.0,1.0,9.0,39.098844,-84.535213,53.0,1.0,1.0,2018.0
8703,30.0,1.0,9.0,39.09897700000001,-84.535106,51.0,1.0,1.0,2018.0
8704,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8705,30.0,1.0,9.0,39.098844,-84.535213,51.0,1.0,1.0,2018.0
8706,30.0,1.0,9.0,39.098844,-84.535213,55.0,1.0,1.0,2018.0
8707,30.0,1.0,9.0,39.098844,-84.53355,45.0,1.0,1.0,2018.0
8708,30.0,1.0,9.0,39.100232,-84.533361,44.0,1.0,1.0,2018.0
8709,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8710,30.0,1.0,9.0,39.09887,-84.535206,51.0,1.0,1.0,2018.0
8711,30.0,1.0,9.0,39.099135,-84.53372,49.0,1.0,1.0,2018.0
8712,30.0,1.0,9.0,39.098844,-84.535213,53.0,1.0,1.0,2018.0
8713,30.0,1.0,9.0,39.098844,-84.535213,53.0,1.0,1.0,2018.0
8714,30.0,1.0,9.0,39.102546,-84.533264,42.0,1.0,1.0,2018.0
8715,30.0,1.0,9.0,39.102072,-84.53330600000002,44.0,1.0,1.0,2018.0
8716,30.0,1.0,9.0,39.098844,-84.535213,56.0,1.0,1.0,2018.0
8717,30.0,1.0,9.0,39.098844,-84.535213,51.0,1.0,1.0,2018.0
8718,30.0,1.0,9.0,39.099135,-84.53372,47.0,1.0,1.0,2018.0
8719,30.0,1.0,9.0,39.1027,-84.533252,42.0,1.0,1.0,2018.0
8720,30.0,1.0,9.0,39.098991,-84.533664,45.0,1.0,1.0,2018.0
8721,30.0,1.0,9.0,39.099135,-84.53372,47.0,1.0,1.0,2018.0
8722,30.0,1.0,9.0,39.099135,-84.53372,47.0,1.0,1.0,2018.0
8723,30.0,1.0,9.0,39.10228,-84.533292,42.0,1.0,1.0,2018.0
8724,30.0,1.0,9.0,39.103278,-84.533208,41.0,1.0,1.0,2018.0
8725,30.0,1.0,9.0,39.103039,-84.53323,42.0,1.0,1.0,2018.0
8726,30.0,1.0,9.0,39.099135,-84.53372,49.0,1.0,1.0,2018.0
8727,30.0,1.0,9.0,39.101906,-84.533313,44.0,1.0,1.0,2018.0
8728,30.0,1.0,9.0,39.099004,-84.535013,51.0,1.0,1.0,2018.0
8729,30.0,1.0,9.0,39.100674,-84.533357,44.0,1.0,1.0,2018.0
8730,30.0,1.0,9.0,39.099135,-84.53372,48.0,1.0,1.0,2018.0
8731,30.0,1.0,9.0,39.099024,-84.533684,45.0,1.0,1.0,2018.0
8732,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8733,30.0,1.0,9.0,39.103278,-84.533208,41.0,1.0,1.0,2018.0
8734,30.0,1.0,9.0,39.103278,-84.533208,41.0,1.0,1.0,2018.0
8735,30.0,1.0,9.0,39.098844,-84.535213,53.0,1.0,1.0,2018.0
8736,30.0,1.0,9.0,39.10228,-84.533292,43.0,1.0,1.0,2018.0
8737,30.0,1.0,9.0,39.10228,-84.533292,44.0,1.0,1.0,2018.0
8738,30.0,1.0,9.0,39.098844,-84.535213,54.0,1.0,1.0,2018.0
8739,30.0,1.0,9.0,39.098844,-84.535213,53.0,1.0,1.0,2018.0
8740,30.0,1.0,9.0,39.099135,-84.53372,48.0,1.0,1.0,2018.0
8741,30.0,1.0,9.0,39.099135,-84.53372,48.0,1.0,1.0,2018.0
8742,30.0,1.0,9.0,39.099135,-84.53372,49.0,1.0,1.0,2018.0
8743,30.0,1.0,9.0,39.103278,-84.533208,42.0,1.0,1.0,2018.0
8744,30.0,1.0,9.0,39.099135,-84.53372,45.0,1.0,1.0,2018.0
8745,30.0,1.0,9.0,39.10228,-84.533292,44.0,1.0,1.0,2018.0
8746,30.0,1.0,9.0,39.09897700000001,-84.535106,51.0,1.0,1.0,2018.0
8747,30.0,1.0,9.0,39.098844,-84.535213,52.0,1.0,1.0,2018.0
8748,30.0,1.0,9.0,39.098844,-84.535213,55.0,1.0,1.0,2018.0
8749,30.0,1.0,9.0,39.098844,-84.535213,55.0,1.0,1.0,2018.0
8750,30.0,1.0,9.0,39.098844,-84.535213,52.0,1.0,1.0,2018.0
8751,30.0,1.0,9.0,39.098844,-84.535213,51.0,1.0,1.0,2018.0
8752,30.0,1.0,9.0,39.099135,-84.53372,46.0,1.0,1.0,2018.0
8753,30.0,1.0,9.0,39.099135,-84.53372,47.0,1.0,1.0,2018.0
